employee_id,job_role,onet_soc_code,missing_skill,importance_score
1562,Sales Executive,41-9031.00,Mathematics,3.0
1562,Sales Executive,41-9031.00,Science,2.12
1562,Sales Executive,41-9031.00,Critical Thinking,4.0
1562,Sales Executive,41-9031.00,Active Learning,3.75
1562,Sales Executive,41-9031.00,Ab Initio,3.0
1562,Sales Executive,41-9031.00,Amazon Web Services AWS software,5.0
1562,Sales Executive,41-9031.00,Ansible software,4.0
1562,Sales Executive,41-9031.00,Apache HBase,3.0
1562,Sales Executive,41-9031.00,Apache Pig,3.0
1562,Sales Executive,41-9031.00,Autodesk AutoCAD,4.0
1562,Sales Executive,41-9031.00,C,4.0
1562,Sales Executive,41-9031.00,C++,4.0
1562,Sales Executive,41-9031.00,Cisco Systems CiscoWorks,3.0
1562,Sales Executive,41-9031.00,Enterprise application integration EAI software,3.0
1562,Sales Executive,41-9031.00,Enterprise JavaBeans,3.0
1562,Sales Executive,41-9031.00,Firewall software,3.0
1562,Sales Executive,41-9031.00,Google Workspace software,4.0
1562,Sales Executive,41-9031.00,Hyperion Solutions Hyperion System 9 Bi+,3.0
1562,Sales Executive,41-9031.00,IBM Cognos Impromptu,3.0
1562,Sales Executive,41-9031.00,IBM DB2,4.0
1562,Sales Executive,41-9031.00,Kubernetes,4.0
1562,Sales Executive,41-9031.00,Linux,4.0
1562,Sales Executive,41-9031.00,MapReduce big data software,3.0
1562,Sales Executive,41-9031.00,Microsoft Access,4.0
1562,Sales Executive,41-9031.00,Microsoft Active Directory,4.0
1562,Sales Executive,41-9031.00,Microsoft Azure software,5.0
1562,Sales Executive,41-9031.00,Microsoft Excel,5.0
1562,Sales Executive,41-9031.00,Microsoft Office software,5.0
1562,Sales Executive,41-9031.00,Microsoft PowerPoint,5.0
1562,Sales Executive,41-9031.00,Microsoft Project,4.0
1562,Sales Executive,41-9031.00,Microsoft SQL Server,4.0
1562,Sales Executive,41-9031.00,Microsoft Teams,4.0
1562,Sales Executive,41-9031.00,Microsoft Word,4.0
1562,Sales Executive,41-9031.00,MicroStrategy Desktop,3.0
1562,Sales Executive,41-9031.00,Oracle Database,4.0
1562,Sales Executive,41-9031.00,Oracle Solaris,3.0
1562,Sales Executive,41-9031.00,PHP,4.0
1562,Sales Executive,41-9031.00,Platform as a service PaaS,3.0
1562,Sales Executive,41-9031.00,R,4.0
1562,Sales Executive,41-9031.00,Salesforce software,5.0
1562,Sales Executive,41-9031.00,SAP Adaptive Server Enterprise,3.0
1562,Sales Executive,41-9031.00,SAP Business Objects,3.0
1562,Sales Executive,41-9031.00,SAP Business One,3.0
1562,Sales Executive,41-9031.00,SAP software,4.0
1562,Sales Executive,41-9031.00,Single sign-on SSO,3.0
1562,Sales Executive,41-9031.00,UNIX,4.0
1562,Sales Executive,41-9031.00,Virtual private networking VPN software,3.0
1562,Sales Executive,41-9031.00,Voice over internet protocol VoIP system software,3.0
1562,Sales Executive,41-9031.00,Web browser software,3.0
1562,Sales Executive,41-9031.00,WebEx Sales Center,3.0
1563,Human Resources,13-1071.00,Active Listening,4.0
1563,Human Resources,13-1071.00,Speaking,4.12
1563,Human Resources,13-1071.00,ADP Workforce Now,3.0
1563,Human Resources,13-1071.00,Arbita OnePost,3.0
1563,Human Resources,13-1071.00,Arbita OneWorld,3.0
1563,Human Resources,13-1071.00,AST Staff Matrix,3.0
1563,Human Resources,13-1071.00,Blackbaud The Raiser's Edge,3.0
1563,Human Resources,13-1071.00,Blackdog,3.0
1563,Human Resources,13-1071.00,COATSsql,3.0
1563,Human Resources,13-1071.00,CVTracer,3.0
1563,Human Resources,13-1071.00,Data entry software,3.0
1563,Human Resources,13-1071.00,Database software,3.0
1563,Human Resources,13-1071.00,Ellucian Banner Human Resources,3.0
1563,Human Resources,13-1071.00,FaceTime,3.0
1563,Human Resources,13-1071.00,Google,3.0
1563,Human Resources,13-1071.00,Google Docs,4.0
1563,Human Resources,13-1071.00,Google Slides,3.0
1563,Human Resources,13-1071.00,HireAbility ResumeParser,3.0
1563,Human Resources,13-1071.00,HRM Direct,3.0
1563,Human Resources,13-1071.00,Hypertext markup language HTML,4.0
1563,Human Resources,13-1071.00,IBM Domino,3.0
1563,Human Resources,13-1071.00,IBM Notes,3.0
1563,Human Resources,13-1071.00,IBM SPSS Statistics,4.0
1563,Human Resources,13-1071.00,Industrial Code Recruitpoint.net,3.0
1563,Human Resources,13-1071.00,Intelius,3.0
1563,Human Resources,13-1071.00,Job posting software,3.0
1563,Human Resources,13-1071.00,Kronos Workforce HR,3.0
1563,Human Resources,13-1071.00,Loom,3.0
1563,Human Resources,13-1071.00,Marketo Marketing Automation,4.0
1563,Human Resources,13-1071.00,Micro J Systems PcHunter,3.0
1563,Human Resources,13-1071.00,Microsoft Dynamics GP,3.0
1563,Human Resources,13-1071.00,Microsoft Excel,5.0
1563,Human Resources,13-1071.00,Microsoft SharePoint,4.0
1563,Human Resources,13-1071.00,Microsoft SQL Server Reporting Services SSRS,4.0
1563,Human Resources,13-1071.00,Microsoft Word,4.0
1563,Human Resources,13-1071.00,MPAY Millennium,3.0
1563,Human Resources,13-1071.00,Oracle E-Business Suite Financials,3.0
1563,Human Resources,13-1071.00,Oracle Eloqua,3.0
1563,Human Resources,13-1071.00,Oracle Hyperion,3.0
1563,Human Resources,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0
1563,Human Resources,13-1071.00,Oracle PeopleSoft,4.0
1563,Human Resources,13-1071.00,Oracle Primavera Enterprise Project Portfolio Management,4.0
1563,Human Resources,13-1071.00,Oracle Taleo,3.0
1563,Human Resources,13-1071.00,PostingPal,3.0
1563,Human Resources,13-1071.00,Qlik Tech QlikView,3.0
1563,Human Resources,13-1071.00,Recruitpoint.net,3.0
1563,Human Resources,13-1071.00,RecruitTrack,3.0
1563,Human Resources,13-1071.00,Resume converter software,3.0
1563,Human Resources,13-1071.00,Salesforce software,4.0
1563,Human Resources,13-1071.00,SAP Crystal Reports,3.0
1563,Human Resources,13-1071.00,SAP software,4.0
1563,Human Resources,13-1071.00,Silk Road technology OpenHire,3.0
1563,Human Resources,13-1071.00,Skype,3.0
1563,Human Resources,13-1071.00,Staffing Solutions Enterprises Staff Matrix,3.0
1563,Human Resources,13-1071.00,StaffingSoft Staffing Edition,3.0
1563,Human Resources,13-1071.00,Talent Technology Resume Mirror,3.0
1563,Human Resources,13-1071.00,TalentHook,3.0
1563,Human Resources,13-1071.00,Technomedia Hodes iQ,3.0
1563,Human Resources,13-1071.00,Web browser software,3.0
1563,Human Resources,13-1071.00,YouTube,3.0
1564,Laboratory Technician,29-2012.00,Active Listening,3.62
1564,Laboratory Technician,29-2012.00,Writing,3.0
1564,Laboratory Technician,29-2012.00,Speaking,3.12
1564,Laboratory Technician,29-2012.00,Mathematics,2.75
1564,Laboratory Technician,29-2012.00,Science,3.0
1564,Laboratory Technician,29-2012.00,Active Learning,3.0
1564,Laboratory Technician,29-2012.00,Commercial plate reader software,3.0
1564,Laboratory Technician,29-2012.00,Database software,3.0
1564,Laboratory Technician,29-2012.00,Email software,3.0
1564,Laboratory Technician,29-2012.00,Google Docs,4.0
1564,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,3.0
1564,Laboratory Technician,29-2012.00,Medical digital imaging software,3.0
1564,Laboratory Technician,29-2012.00,Medical system integration software,3.0
1564,Laboratory Technician,29-2012.00,Microscopic image capturing software,3.0
1564,Laboratory Technician,29-2012.00,Microsoft Excel,5.0
1564,Laboratory Technician,29-2012.00,Microsoft Outlook,4.0
1564,Laboratory Technician,29-2012.00,Microsoft PowerPoint,4.0
1564,Laboratory Technician,29-2012.00,Microsoft Word,4.0
1564,Laboratory Technician,29-2012.00,Minitab,3.0
1564,Laboratory Technician,29-2012.00,National Instruments LabVIEW,3.0
1564,Laboratory Technician,29-2012.00,Quizlet,3.0
1564,Laboratory Technician,29-2012.00,Reimbursement screening software,3.0
1564,Laboratory Technician,29-2012.00,Specimen tracking software,3.0
1568,Sales Executive,41-9031.00,Active Listening,4.0
1568,Sales Executive,41-9031.00,Learning Strategies,3.0
1568,Sales Executive,41-9031.00,Monitoring,2.88
1568,Sales Executive,41-9031.00,Ab Initio,3.0
1568,Sales Executive,41-9031.00,Apple iOS,4.0
1568,Sales Executive,41-9031.00,C,4.0
1568,Sales Executive,41-9031.00,C++,4.0
1568,Sales Executive,41-9031.00,Cisco Systems CiscoWorks,3.0
1568,Sales Executive,41-9031.00,Citrix cloud computing software,3.0
1568,Sales Executive,41-9031.00,Database management software,3.0
1568,Sales Executive,41-9031.00,Extensible hypertext markup language XHTML,3.0
1568,Sales Executive,41-9031.00,Extensible markup language XML,4.0
1568,Sales Executive,41-9031.00,Google Cloud software,3.0
1568,Sales Executive,41-9031.00,Google Workspace software,4.0
1568,Sales Executive,41-9031.00,Graphics software,3.0
1568,Sales Executive,41-9031.00,Hyperion Solutions Hyperion System 9 Bi+,3.0
1568,Sales Executive,41-9031.00,Kubernetes,4.0
1568,Sales Executive,41-9031.00,Linux,4.0
1568,Sales Executive,41-9031.00,McAfee,3.0
1568,Sales Executive,41-9031.00,Microsoft Access,4.0
1568,Sales Executive,41-9031.00,Microsoft Azure software,5.0
1568,Sales Executive,41-9031.00,Microsoft Outlook,4.0
1568,Sales Executive,41-9031.00,Microsoft SharePoint,4.0
1568,Sales Executive,41-9031.00,Microsoft Teams,4.0
1568,Sales Executive,41-9031.00,Microsoft Windows Server,4.0
1568,Sales Executive,41-9031.00,MicroStrategy Desktop,3.0
1568,Sales Executive,41-9031.00,Perl,4.0
1568,Sales Executive,41-9031.00,R,4.0
1568,Sales Executive,41-9031.00,React,4.0
1568,Sales Executive,41-9031.00,Ruby,4.0
1568,Sales Executive,41-9031.00,Salesforce software,5.0
1568,Sales Executive,41-9031.00,SAP Business One,3.0
1568,Sales Executive,41-9031.00,SAP BusinessObjects Crystal Reports,3.0
1568,Sales Executive,41-9031.00,Scheduling software,3.0
1568,Sales Executive,41-9031.00,WebEx Sales Center,3.0
1569,Laboratory Technician,29-2012.00,Reading Comprehension,3.75
1569,Laboratory Technician,29-2012.00,Active Listening,3.62
1569,Laboratory Technician,29-2012.00,Speaking,3.12
1569,Laboratory Technician,29-2012.00,Commercial plate reader software,3.0
1569,Laboratory Technician,29-2012.00,FileMaker Pro,3.0
1569,Laboratory Technician,29-2012.00,Google Docs,4.0
1569,Laboratory Technician,29-2012.00,Medical digital imaging software,3.0
1569,Laboratory Technician,29-2012.00,Medical system integration software,3.0
1569,Laboratory Technician,29-2012.00,MEDITECH software,4.0
1569,Laboratory Technician,29-2012.00,Microsoft PowerPoint,4.0
1569,Laboratory Technician,29-2012.00,Microsoft Word,4.0
1569,Laboratory Technician,29-2012.00,Minitab,3.0
1569,Laboratory Technician,29-2012.00,Quality control software,3.0
1569,Laboratory Technician,29-2012.00,Quizlet,3.0
1569,Laboratory Technician,29-2012.00,Reimbursement screening software,3.0
1572,Manufacturing Director,11-3051.00,Active Listening,3.88
1572,Manufacturing Director,11-3051.00,Writing,3.38
1572,Manufacturing Director,11-3051.00,Science,1.62
1572,Manufacturing Director,11-3051.00,Critical Thinking,4.0
1572,Manufacturing Director,11-3051.00,ABB Optimize IT Predict & Control,3.0
1572,Manufacturing Director,11-3051.00,Adobe After Effects,4.0
1572,Manufacturing Director,11-3051.00,Adobe Photoshop,4.0
1572,Manufacturing Director,11-3051.00,Autodesk AutoCAD,4.0
1572,Manufacturing Director,11-3051.00,AVEVA InTouch HMI,3.0
1572,Manufacturing Director,11-3051.00,Citect IIM,3.0
1572,Manufacturing Director,11-3051.00,Computerized maintenance management system CMMS,3.0
1572,Manufacturing Director,11-3051.00,Email software,3.0
1572,Manufacturing Director,11-3051.00,Employee performance management system,3.0
1572,Manufacturing Director,11-3051.00,Employee scheduling software,3.0
1572,Manufacturing Director,11-3051.00,Exact Software JobBOSS,3.0
1572,Manufacturing Director,11-3051.00,IBM Notes,3.0
1572,Manufacturing Director,11-3051.00,Intuit QuickBooks,4.0
1572,Manufacturing Director,11-3051.00,JamBoard,3.0
1572,Manufacturing Director,11-3051.00,Minitab,3.0
1572,Manufacturing Director,11-3051.00,NetSuite ERP,3.0
1572,Manufacturing Director,11-3051.00,Oracle PeopleSoft,4.0
1572,Manufacturing Director,11-3051.00,ProcessPro Premier,3.0
1572,Manufacturing Director,11-3051.00,Qlik Tech QlikView,3.0
1572,Manufacturing Director,11-3051.00,SAP Business Objects,3.0
1572,Manufacturing Director,11-3051.00,Scadex Technologies MAESTRO,3.0
1572,Manufacturing Director,11-3051.00,Schneider Electric CitectSCADA,3.0
1572,Manufacturing Director,11-3051.00,Web browser software,3.0
1572,Manufacturing Director,11-3051.00,WorkTech MAXIMO,3.0
1573,Manufacturing Director,11-3051.00,Active Listening,3.88
1573,Manufacturing Director,11-3051.00,Critical Thinking,4.0
1573,Manufacturing Director,11-3051.00,Learning Strategies,3.75
1573,Manufacturing Director,11-3051.00,Monitoring,4.0
1573,Manufacturing Director,11-3051.00,ABB Optimize IT Predict & Control,3.0
1573,Manufacturing Director,11-3051.00,Adobe Acrobat,4.0
1573,Manufacturing Director,11-3051.00,Adobe InDesign,4.0
1573,Manufacturing Director,11-3051.00,Citect IIM,3.0
1573,Manufacturing Director,11-3051.00,Eko,3.0
1573,Manufacturing Director,11-3051.00,FileMaker Pro,3.0
1573,Manufacturing Director,11-3051.00,IBM Rational ClearQuest,3.0
1573,Manufacturing Director,11-3051.00,Industrial production manager and stock control software,3.0
1573,Manufacturing Director,11-3051.00,JamBoard,3.0
1573,Manufacturing Director,11-3051.00,Landtec System Software LFG Pro,3.0
1573,Manufacturing Director,11-3051.00,Microsoft Excel,5.0
1573,Manufacturing Director,11-3051.00,Microsoft Outlook,5.0
1573,Manufacturing Director,11-3051.00,Microsoft PowerPoint,5.0
1573,Manufacturing Director,11-3051.00,Minitab,3.0
1573,Manufacturing Director,11-3051.00,Oracle JD Edwards EnterpriseOne,3.0
1573,Manufacturing Director,11-3051.00,Plant management software,3.0
1573,Manufacturing Director,11-3051.00,PTC Creo Parametric,3.0
1573,Manufacturing Director,11-3051.00,SAP software,5.0
1573,Manufacturing Director,11-3051.00,Scadex Technologies MAESTRO,3.0
1573,Manufacturing Director,11-3051.00,Schneider Electric CitectSCADA,3.0
1573,Manufacturing Director,11-3051.00,Statistical process control SPC software,3.0
1573,Manufacturing Director,11-3051.00,WorkSchedule.net,3.0
1573,Manufacturing Director,11-3051.00,YouTube,3.0
1574,Research Scientist,19-1042.00,Reading Comprehension,4.0
1574,Research Scientist,19-1042.00,Active Listening,4.0
1574,Research Scientist,19-1042.00,Writing,4.25
1574,Research Scientist,19-1042.00,Mathematics,3.62
1574,Research Scientist,19-1042.00,Critical Thinking,4.0
1574,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1574,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1574,Research Scientist,19-1042.00,ESRI ArcGIS software,4.0
1574,Research Scientist,19-1042.00,IBM SPSS Statistics,4.0
1574,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
1574,Research Scientist,19-1042.00,Microsoft Excel,5.0
1574,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1574,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1574,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
1574,Research Scientist,19-1042.00,Python,4.0
1574,Research Scientist,19-1042.00,SAS,4.0
1574,Research Scientist,19-1042.00,StataCorp Stata,3.0
1574,Research Scientist,19-1042.00,Thermo ToxLab,3.0
1574,Research Scientist,19-1042.00,Triple G ULTRA Laboratory Information System,3.0
1574,Research Scientist,19-1042.00,Waters Empower 2,3.0
1574,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
1576,Research Scientist,19-1042.00,Reading Comprehension,4.0
1576,Research Scientist,19-1042.00,Critical Thinking,4.0
1576,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1576,Research Scientist,19-1042.00,IBM Notes,3.0
1576,Research Scientist,19-1042.00,IBM SPSS Statistics,4.0
1576,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
1576,Research Scientist,19-1042.00,Linux,4.0
1576,Research Scientist,19-1042.00,Medical Scientists HybridAI,3.0
1576,Research Scientist,19-1042.00,Microsoft Excel,5.0
1576,Research Scientist,19-1042.00,Microsoft Office software,5.0
1576,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1576,Research Scientist,19-1042.00,Microsoft Project,4.0
1576,Research Scientist,19-1042.00,Microsoft Word,4.0
1576,Research Scientist,19-1042.00,Minitab,3.0
1576,Research Scientist,19-1042.00,Python,4.0
1576,Research Scientist,19-1042.00,R,5.0
1576,Research Scientist,19-1042.00,The MathWorks MATLAB,4.0
1576,Research Scientist,19-1042.00,Waters Millennium32,3.0
1577,Research Scientist,19-1042.00,Reading Comprehension,4.0
1577,Research Scientist,19-1042.00,Active Listening,4.0
1577,Research Scientist,19-1042.00,Speaking,4.12
1577,Research Scientist,19-1042.00,Critical Thinking,4.0
1577,Research Scientist,19-1042.00,Active Learning,4.12
1577,Research Scientist,19-1042.00,Monitoring,3.62
1577,Research Scientist,19-1042.00,Database software,3.0
1577,Research Scientist,19-1042.00,IBM Notes,3.0
1577,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
1577,Research Scientist,19-1042.00,LexisNexis,3.0
1577,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1577,Research Scientist,19-1042.00,Microsoft Project,4.0
1577,Research Scientist,19-1042.00,Microsoft Publisher,3.0
1577,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
1577,Research Scientist,19-1042.00,SAS,4.0
1577,Research Scientist,19-1042.00,Waters Millennium32,3.0
1577,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
1578,Manager,11-1021.00,Reading Comprehension,4.0
1578,Manager,11-1021.00,Writing,3.5
1578,Manager,11-1021.00,Speaking,4.0
1578,Manager,11-1021.00,Active Learning,3.62
1578,Manager,11-1021.00,Adobe Acrobat,4.0
1578,Manager,11-1021.00,Adobe Creative Cloud software,4.0
1578,Manager,11-1021.00,Apple Final Cut Pro,3.0
1578,Manager,11-1021.00,Atlassian Confluence,4.0
1578,Manager,11-1021.00,Atlassian JIRA,4.0
1578,Manager,11-1021.00,Autodesk AutoCAD,4.0
1578,Manager,11-1021.00,Avidian Technologies Prophet,3.0
1578,Manager,11-1021.00,Blackbaud The Raiser's Edge,3.0
1578,Manager,11-1021.00,Blackboard software,3.0
1578,Manager,11-1021.00,Datawatch Monarch,3.0
1578,Manager,11-1021.00,Deacom ERP,3.0
1578,Manager,11-1021.00,Dropbox,3.0
1578,Manager,11-1021.00,Dynamic Energy Systems MedAct,3.0
1578,Manager,11-1021.00,Eko,3.0
1578,Manager,11-1021.00,Extensible markup language XML,4.0
1578,Manager,11-1021.00,Facebook,4.0
1578,Manager,11-1021.00,FileMaker Pro,3.0
1578,Manager,11-1021.00,Flipgrid,3.0
1578,Manager,11-1021.00,Fund accounting software,3.0
1578,Manager,11-1021.00,Google Ads,3.0
1578,Manager,11-1021.00,HEAT Software GoldMine,3.0
1578,Manager,11-1021.00,HubSpot software,4.0
1578,Manager,11-1021.00,Human resource management software HRMS,3.0
1578,Manager,11-1021.00,IBM Notes,3.0
1578,Manager,11-1021.00,IBM SPSS Statistics,4.0
1578,Manager,11-1021.00,Kronos Workforce Timekeeper,4.0
1578,Manager,11-1021.00,LSA Visual Easy Lean,3.0
1578,Manager,11-1021.00,Marketo Marketing Automation,4.0
1578,Manager,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
1578,Manager,11-1021.00,McAfee,3.0
1578,Manager,11-1021.00,Medical condition coding software,3.0
1578,Manager,11-1021.00,Microsoft FrontPage,3.0
1578,Manager,11-1021.00,Microsoft Office software,5.0
1578,Manager,11-1021.00,Microsoft PowerPoint,5.0
1578,Manager,11-1021.00,Microsoft Project,4.0
1578,Manager,11-1021.00,Microsoft Publisher,3.0
1578,Manager,11-1021.00,Microsoft SharePoint,4.0
1578,Manager,11-1021.00,Microsoft Visio,4.0
1578,Manager,11-1021.00,MicroStrategy,3.0
1578,Manager,11-1021.00,Mozilla Thunderbird,3.0
1578,Manager,11-1021.00,Nagios,3.0
1578,Manager,11-1021.00,NetSuite NetCRM,3.0
1578,Manager,11-1021.00,NortonLifeLock cybersecurity software,3.0
1578,Manager,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
1578,Manager,11-1021.00,Oracle Hyperion,3.0
1578,Manager,11-1021.00,Oracle JD Edwards EnterpriseOne,3.0
1578,Manager,11-1021.00,Oracle PeopleSoft Financials,3.0
1578,Manager,11-1021.00,Oracle Solaris,3.0
1578,Manager,11-1021.00,R,4.0
1578,Manager,11-1021.00,Sage 50 Accounting,3.0
1578,Manager,11-1021.00,SAP Business Objects,3.0
1578,Manager,11-1021.00,SAP software,4.0
1578,Manager,11-1021.00,Savant MobileRanger,3.0
1578,Manager,11-1021.00,Screencastify,3.0
1578,Manager,11-1021.00,Shell script,4.0
1578,Manager,11-1021.00,Slack,4.0
1578,Manager,11-1021.00,Social media sites,3.0
1578,Manager,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1578,Manager,11-1021.00,Splunk Enterprise,4.0
1578,Manager,11-1021.00,StataCorp Stata,3.0
1578,Manager,11-1021.00,Structured query language SQL,4.0
1578,Manager,11-1021.00,Sugar CRM,3.0
1578,Manager,11-1021.00,Supervisory control and data acquisition SCADA software,3.0
1578,Manager,11-1021.00,Teradata Database,4.0
1578,Manager,11-1021.00,vtiger CRM,3.0
1578,Manager,11-1021.00,YouTube,3.0
1580,Research Scientist,19-1042.00,Writing,4.25
1580,Research Scientist,19-1042.00,Speaking,4.12
1580,Research Scientist,19-1042.00,Mathematics,3.62
1580,Research Scientist,19-1042.00,Science,4.12
1580,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1580,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1580,Research Scientist,19-1042.00,ESRI ArcGIS software,4.0
1580,Research Scientist,19-1042.00,FileMaker Pro,3.0
1580,Research Scientist,19-1042.00,LexisNexis,3.0
1580,Research Scientist,19-1042.00,Linux,4.0
1580,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1580,Research Scientist,19-1042.00,Minitab,3.0
1580,Research Scientist,19-1042.00,Python,4.0
1580,Research Scientist,19-1042.00,R,5.0
1580,Research Scientist,19-1042.00,SAS,4.0
1580,Research Scientist,19-1042.00,The MathWorks MATLAB,4.0
1580,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
1581,Research Scientist,19-1042.00,Reading Comprehension,4.0
1581,Research Scientist,19-1042.00,Critical Thinking,4.0
1581,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1581,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1581,Research Scientist,19-1042.00,ESRI ArcGIS software,4.0
1581,Research Scientist,19-1042.00,FileMaker Pro,3.0
1581,Research Scientist,19-1042.00,IBM Notes,3.0
1581,Research Scientist,19-1042.00,IBM SPSS Statistics,4.0
1581,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
1581,Research Scientist,19-1042.00,LexisNexis,3.0
1581,Research Scientist,19-1042.00,Microsoft Excel,5.0
1581,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1581,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1581,Research Scientist,19-1042.00,Microsoft Publisher,3.0
1581,Research Scientist,19-1042.00,StataCorp Stata,3.0
1581,Research Scientist,19-1042.00,Statistical software,3.0
1581,Research Scientist,19-1042.00,UNIX,4.0
1581,Research Scientist,19-1042.00,Waters MassLynx,3.0
1581,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
1582,Sales Executive,41-9031.00,Reading Comprehension,4.0
1582,Sales Executive,41-9031.00,Active Listening,4.0
1582,Sales Executive,41-9031.00,Speaking,4.12
1582,Sales Executive,41-9031.00,Science,2.12
1582,Sales Executive,41-9031.00,Active Learning,3.75
1582,Sales Executive,41-9031.00,Monitoring,2.88
1582,Sales Executive,41-9031.00,Ab Initio,3.0
1582,Sales Executive,41-9031.00,Amazon Web Services AWS software,5.0
1582,Sales Executive,41-9031.00,Ansible software,4.0
1582,Sales Executive,41-9031.00,Apache Cassandra,4.0
1582,Sales Executive,41-9031.00,Apache Pig,3.0
1582,Sales Executive,41-9031.00,Apple iOS,4.0
1582,Sales Executive,41-9031.00,Autodesk AutoCAD,4.0
1582,Sales Executive,41-9031.00,Border Gateway Protocol BGP,4.0
1582,Sales Executive,41-9031.00,Citrix cloud computing software,3.0
1582,Sales Executive,41-9031.00,Dassault Systemes SolidWorks,4.0
1582,Sales Executive,41-9031.00,Database management software,3.0
1582,Sales Executive,41-9031.00,Docker,4.0
1582,Sales Executive,41-9031.00,Extensible hypertext markup language XHTML,3.0
1582,Sales Executive,41-9031.00,Extensible markup language XML,4.0
1582,Sales Executive,41-9031.00,Firewall software,3.0
1582,Sales Executive,41-9031.00,Google Cloud software,3.0
1582,Sales Executive,41-9031.00,Google Workspace software,4.0
1582,Sales Executive,41-9031.00,Graphics software,3.0
1582,Sales Executive,41-9031.00,Hewlett Packard HP-UX,3.0
1582,Sales Executive,41-9031.00,Hyperion Solutions Hyperion System 9 Bi+,3.0
1582,Sales Executive,41-9031.00,IBM Cognos Business Intelligence,3.0
1582,Sales Executive,41-9031.00,JavaScript,4.0
1582,Sales Executive,41-9031.00,Kubernetes,4.0
1582,Sales Executive,41-9031.00,Linux,4.0
1582,Sales Executive,41-9031.00,Management information systems MIS,3.0
1582,Sales Executive,41-9031.00,Microsoft Dynamics,3.0
1582,Sales Executive,41-9031.00,Microsoft Excel,5.0
1582,Sales Executive,41-9031.00,Microsoft Exchange,3.0
1582,Sales Executive,41-9031.00,Microsoft Office Live Meeting,3.0
1582,Sales Executive,41-9031.00,Microsoft Outlook,4.0
1582,Sales Executive,41-9031.00,Microsoft PowerPoint,5.0
1582,Sales Executive,41-9031.00,Microsoft Project,4.0
1582,Sales Executive,41-9031.00,Microsoft Teams,4.0
1582,Sales Executive,41-9031.00,Microsoft Visio,4.0
1582,Sales Executive,41-9031.00,Microsoft Windows Server,4.0
1582,Sales Executive,41-9031.00,Microsoft Word,4.0
1582,Sales Executive,41-9031.00,Network directory services software,3.0
1582,Sales Executive,41-9031.00,NortonLifeLock cybersecurity software,3.0
1582,Sales Executive,41-9031.00,Perl,4.0
1582,Sales Executive,41-9031.00,PHP,4.0
1582,Sales Executive,41-9031.00,Python,5.0
1582,Sales Executive,41-9031.00,React,4.0
1582,Sales Executive,41-9031.00,RESTful API,3.0
1582,Sales Executive,41-9031.00,Sales analysis software,3.0
1582,Sales Executive,41-9031.00,SAP Business Objects,3.0
1582,Sales Executive,41-9031.00,SAP software,4.0
1582,Sales Executive,41-9031.00,Scheduling software,3.0
1582,Sales Executive,41-9031.00,Single sign-on SSO,3.0
1582,Sales Executive,41-9031.00,Software as a service SaaS,3.0
1582,Sales Executive,41-9031.00,Virtual private networking VPN software,3.0
1582,Sales Executive,41-9031.00,Voice over internet protocol VoIP system software,3.0
1583,Sales Executive,41-9031.00,Reading Comprehension,4.0
1583,Sales Executive,41-9031.00,Writing,3.75
1583,Sales Executive,41-9031.00,Mathematics,3.0
1583,Sales Executive,41-9031.00,Learning Strategies,3.0
1583,Sales Executive,41-9031.00,Monitoring,2.88
1583,Sales Executive,41-9031.00,Ab Initio,3.0
1583,Sales Executive,41-9031.00,Apache Cassandra,4.0
1583,Sales Executive,41-9031.00,Apache Hadoop,4.0
1583,Sales Executive,41-9031.00,Apache Pig,3.0
1583,Sales Executive,41-9031.00,Apple iOS,4.0
1583,Sales Executive,41-9031.00,Cisco Systems VPN Client,3.0
