employee_id,current_skill,source
1548,Perl,synthesized
1548,Apache Cassandra,synthesized
1548,Dassault Systemes SolidWorks,synthesized
1548,Monitoring,synthesized
1548,SAP software,synthesized
1548,IBM Cognos Business Intelligence,synthesized
1548,Microsoft Exchange,synthesized
1548,IBM DB2,synthesized
1548,Ruby,synthesized
1548,Microsoft Access,synthesized
1548,SAP Adaptive Server Enterprise,synthesized
1548,SAP BusinessObjects Crystal Reports,synthesized
1548,Microsoft Dynamics,synthesized
1548,MapReduce big data software,synthesized
1548,PHP,synthesized
1548,Voice over internet protocol VoIP system software,synthesized
1548,Microsoft Project,synthesized
1548,Enterprise application integration EAI software,synthesized
1548,Enterprise JavaBeans,synthesized
1548,Active Listening,synthesized
1548,WebEx Sales Center,synthesized
1548,Extensible hypertext markup language XHTML,synthesized
1548,Apache Hadoop,synthesized
1548,NortonLifeLock cybersecurity software,synthesized
1548,Mathematics,synthesized
1548,Hyperion Solutions Hyperion System 9 Bi+,synthesized
1548,Apache HBase,synthesized
1548,Microsoft Excel,synthesized
1548,Teradata Database,synthesized
1548,Python,synthesized
1548,Apache Struts,synthesized
1548,C++,synthesized
1548,Structured query language SQL,synthesized
1548,Microsoft SQL Server,synthesized
1548,IBM Cognos Impromptu,synthesized
1548,Splunk Enterprise,synthesized
1548,Reading Comprehension,synthesized
1548,Scheduling software,synthesized
1548,Writing,synthesized
1548,Speaking,synthesized
1548,Ansible software,synthesized
1549,Quality control software,synthesized
1549,Commercial plate reader software,synthesized
1549,Active Learning,synthesized
1549,Reimbursement screening software,synthesized
1549,Active Listening,synthesized
1549,Billing software,synthesized
1549,Microsoft Word,synthesized
1549,Writing,synthesized
1549,Test routing software,synthesized
1549,Test result delivery software,synthesized
1549,Microsoft Office software,synthesized
1549,Electronic medical record EMR software,synthesized
1549,Laboratory information system LIS,synthesized
1549,Database software,synthesized
1549,Quizlet,synthesized
1549,Minitab,synthesized
1549,Critical Thinking,synthesized
1549,Data entry software,synthesized
1549,Medical system integration software,synthesized
1549,Microsoft Outlook,synthesized
1549,National Instruments LabVIEW,synthesized
1549,Learning Strategies,synthesized
1550,ADP Workforce Now,synthesized
1550,Medical condition coding software,synthesized
1550,Microsoft Windows,synthesized
1550,Microsoft SharePoint,synthesized
1550,HubSpot software,synthesized
1550,Oracle Solaris,synthesized
1550,YouTube,synthesized
1550,Microsoft Excel,synthesized
1550,Learning Strategies,synthesized
1550,Apache Hadoop,synthesized
1550,Microsoft Access,synthesized
1550,PostgreSQL,synthesized
1550,Puppet,synthesized
1550,Google Drive,synthesized
1550,Science,synthesized
1550,SAP Business Objects,synthesized
1550,Microsoft Exchange,synthesized
1550,Dropbox,synthesized
1550,IBM Domino,synthesized
1550,Apple Final Cut Pro,synthesized
1550,Adobe Photoshop,synthesized
1550,Oracle Business Intelligence Enterprise Edition,synthesized
1550,Microsoft FrontPage,synthesized
1550,Microsoft Visual Basic for Applications VBA,synthesized
1550,Mozilla Thunderbird,synthesized
1550,Blackboard software,synthesized
1550,Deacom ERP,synthesized
1550,Microsoft Publisher,synthesized
1550,R,synthesized
1550,SAP software,synthesized
1550,IBM Notes,synthesized
1550,Sage MAS 500,synthesized
1550,Marketo Marketing Automation,synthesized
1550,Monitoring,synthesized
1550,Critical Thinking,synthesized
1550,Delphi Technology,synthesized
1550,Google Ads,synthesized
1550,Microsoft Project,synthesized
1550,Job control language JCL,synthesized
1550,Slack,synthesized
1550,StataCorp Stata,synthesized
1550,Oracle Eloqua,synthesized
1550,Microsoft PowerPoint,synthesized
1550,Oracle Hyperion,synthesized
1550,Software on Sailboats Desktop Sales Manager,synthesized
1550,Citrix cloud computing software,synthesized
1550,Database software,synthesized
1550,Adobe Acrobat,synthesized
1550,Tax software,synthesized
1550,Facebook,synthesized
1550,Evernote,synthesized
1550,Geographic information system GIS software,synthesized
1550,Payroll software,synthesized
1550,vtiger CRM,synthesized
1550,Maximizer Software Maximizer Enterprise,synthesized
1550,MicroStrategy,synthesized
1550,McAfee,synthesized
1550,Writing,synthesized
1550,Google Slides,synthesized
1550,AMG Teleran SalesInSync,synthesized
1550,Oracle E-Business Suite Financials,synthesized
1550,Microsoft SQL Server,synthesized
1550,The MathWorks MATLAB,synthesized
1550,Sage 50 Accounting,synthesized
1550,SeaMonkey,synthesized
1550,FileMaker Pro,synthesized
1550,Oracle Primavera Enterprise Project Portfolio Management,synthesized
1550,Customer information control system CICS,synthesized
1550,Google Docs,synthesized
1550,Intuit QuickBooks,synthesized
1550,Airtable,synthesized
1550,Structured query language SQL,synthesized
1550,Minitab,synthesized
1550,Atlassian Confluence,synthesized
1550,Sugar CRM,synthesized
1550,Qlik Tech QlikView,synthesized
1550,Apple macOS,synthesized
1550,Oracle PeopleSoft Financials,synthesized
1550,Oracle Fusion Applications,synthesized
1550,Microsoft Office software,synthesized
1550,Social media sites,synthesized
1550,Microsoft Visio,synthesized
1550,Atlassian JIRA,synthesized
1550,Vanguard Software Vanguard Sales Manager,synthesized
1550,Tableau,synthesized
1550,HEAT Software GoldMine,synthesized
1550,Salesforce software,synthesized
1550,NetSuite ERP,synthesized
1551,Monitoring,synthesized
1551,Quizlet,synthesized
1551,Microsoft Excel,synthesized
1551,Active Learning,synthesized
1551,Mathematics,synthesized
1551,Learning Strategies,synthesized
1551,Microscopic image capturing software,synthesized
1551,Active Listening,synthesized
1551,Critical Thinking,synthesized
1551,Test routing software,synthesized
1551,Specimen tracking software,synthesized
1551,Microsoft Outlook,synthesized
1551,Speaking,synthesized
1551,Billing software,synthesized
1551,Test result delivery software,synthesized
1551,Minitab,synthesized
1551,National Instruments LabVIEW,synthesized
1551,Database software,synthesized
1551,Laboratory information system LIS,synthesized
1551,Microsoft Word,synthesized
1551,Writing,synthesized
1551,Science,synthesized
1551,IBM Notes,synthesized
1551,Data entry software,synthesized
1551,Hematology laboratory workflow management software,synthesized
1552,Reading Comprehension,synthesized
1552,Database software,synthesized
1552,PracticeWorks Systems Kodak WINOMS CS,synthesized
1552,Microsoft Outlook,synthesized
1552,Critical Thinking,synthesized
1552,CareOne CareEnsure,synthesized
1552,Data entry software,synthesized
1552,Healthcare common procedure coding system HCPCS,synthesized
1552,Active Learning,synthesized
1552,Writing,synthesized
1552,FaceTime,synthesized
1552,Microsoft Office software,synthesized
1552,Active Listening,synthesized
1552,Epic Systems,synthesized
1552,Medical procedure coding software,synthesized
1552,Microsoft Word,synthesized
1552,Science,synthesized
1552,Web browser software,synthesized
1552,Microsoft Dynamics,synthesized
1552,Microsoft PowerPoint,synthesized
1552,Patient satisfaction assessment software,synthesized
1552,Complaint management software,synthesized
1553,Microsoft Office software,synthesized
1553,Science,synthesized
1553,Complaint management software,synthesized
1553,Patient satisfaction assessment software,synthesized
1553,Microsoft Word,synthesized
1553,Google Docs,synthesized
1553,Microsoft Dynamics,synthesized
1553,eClinicalWorks EHR software,synthesized
1553,Active Listening,synthesized
1553,Epic Systems software,synthesized
1553,Writing,synthesized
1553,MEDITECH software,synthesized
1553,Microsoft Windows,synthesized
1553,Microsoft PowerPoint,synthesized
1553,Medical procedure coding software,synthesized
1553,Peminic Patient Safety & Quality Suite,synthesized
1553,Prognosis Solutions ResolvPRM,synthesized
1553,Corel WordPerfect Office Suite,synthesized
1553,Microsoft Access,synthesized
1553,Critical Thinking,synthesized
1553,Speaking,synthesized
1553,Learning Strategies,synthesized
1553,Manhattan Cross Cultural Group Quality Interactions,synthesized
1553,Data entry software,synthesized
1553,Reading Comprehension,synthesized
1553,Epic EpicCare Inpatient Clinical System,synthesized
1553,Active Learning,synthesized
1553,CareOne CareEnsure,synthesized
1554,Writing,synthesized
1554,Salesforce software,synthesized
1554,Microsoft Word,synthesized
1554,Microsoft Outlook,synthesized
1554,Mathematics,synthesized
1554,Microsoft PowerPoint,synthesized
1554,IBM SPSS Statistics,synthesized
1554,Monitoring,synthesized
1554,Microsoft Office software,synthesized
1554,Microsoft Excel,synthesized
1554,Active Listening,synthesized
1554,Microsoft Project,synthesized
1555,Writing,synthesized
1555,Thermo ToxLab,synthesized
1555,R,synthesized
1555,Monitoring,synthesized
1555,Science,synthesized
1555,Learning Strategies,synthesized
1555,Waters Millennium32,synthesized
1555,Triple G ULTRA Laboratory Information System,synthesized
1555,SAS,synthesized
1555,Mathematics,synthesized
1555,FileMaker Pro,synthesized
1555,The MathWorks MATLAB,synthesized
1555,UNIX,synthesized
1555,PerkinElmer TurboMass,synthesized
1555,Reading Comprehension,synthesized
1555,Database software,synthesized
1555,Linux,synthesized
1555,Integrated development environment IDE software,synthesized
1555,Microsoft Excel,synthesized
1555,Medical Scientists HybridAI,synthesized
1555,LexisNexis,synthesized
1555,Critical Thinking,synthesized
1555,Active Learning,synthesized
1555,Microsoft PowerPoint,synthesized
1556,Microsoft Office software,synthesized
1556,Learning Strategies,synthesized
1556,JamBoard,synthesized
1556,Enterprise application integration EAI software,synthesized
1556,Microsoft Outlook,synthesized
1556,Critical Thinking,synthesized
1556,Apple macOS,synthesized
1556,IBM SPSS Statistics,synthesized
1556,Active Learning,synthesized
1556,Speaking,synthesized
1556,Monitoring,synthesized
1556,Salesforce software,synthesized
1557,Kubernetes,synthesized
1557,Apache HBase,synthesized
1557,SAP BusinessObjects Crystal Reports,synthesized
1557,Microsoft Project,synthesized
1557,Management information systems MIS,synthesized
1557,Microsoft PowerPoint,synthesized
1557,Science,synthesized
1557,Security assertion markup language SAML,synthesized
1557,Active Learning,synthesized
1557,Database management software,synthesized
1557,NortonLifeLock cybersecurity software,synthesized
1557,Cisco Systems CiscoWorks,synthesized
1557,R,synthesized
1557,SAP software,synthesized
1557,Google Cloud software,synthesized
1557,Firewall software,synthesized
1557,React,synthesized
1557,Shell script,synthesized
1557,Sales analysis software,synthesized
1557,Microsoft Exchange,synthesized
1557,Ab Initio,synthesized
1557,Microsoft Excel,synthesized
1557,MicroStrategy Desktop,synthesized
1557,Python,synthesized
1557,Amazon Web Services AWS software,synthesized
1557,Writing,synthesized
1557,Microsoft Active Directory,synthesized
1557,Cisco Systems VPN Client,synthesized
1557,Microsoft SQL Server,synthesized
1557,C++,synthesized
1557,RESTful API,synthesized
1557,IBM Cognos Business Intelligence,synthesized
1557,Scheduling software,synthesized
1557,Splunk Enterprise,synthesized
1557,SAP Business One,synthesized
1557,Web browser software,synthesized
1557,PHP,synthesized
1557,Docker,synthesized
1557,JavaScript,synthesized
1557,SAP Adaptive Server Enterprise,synthesized
1557,Apache Cassandra,synthesized
1557,WebEx Sales Center,synthesized
1557,Salesforce software,synthesized
1557,Software as a service SaaS,synthesized
1558,Reading Comprehension,synthesized
1558,Medical Scientists MediSave,synthesized
1558,StataCorp Stata,synthesized
1558,Active Learning,synthesized
1558,Microsoft Exchange,synthesized
1558,Integrated development environment IDE software,synthesized
1558,IBM SPSS Statistics,synthesized
1558,ESRI ArcGIS software,synthesized
1558,Database software,synthesized
1558,Medical Scientists HybridAI,synthesized
1558,LexisNexis,synthesized
1558,Waters MassLynx,synthesized
1558,Thermo ToxLab,synthesized
1558,UNIX,synthesized
1558,Microsoft Dynamics,synthesized
1558,Microsoft Office software,synthesized
1558,Minitab,synthesized
1558,Monitoring,synthesized
1558,PerkinElmer TurboMass,synthesized
1558,BioArray Software Environment BASE,synthesized
1558,Python,synthesized
1558,Statistical software,synthesized
1558,Adobe Photoshop,synthesized
1558,IBM Notes,synthesized
1558,Mathematics,synthesized
1558,Microsoft PowerPoint,synthesized
1558,Microsoft Excel,synthesized
1558,Learning Strategies,synthesized
1558,Microsoft Word,synthesized
1558,FileMaker Pro,synthesized
1558,Critical Thinking,synthesized
1560,Microsoft Office software,synthesized
1560,SAP Adaptive Server Enterprise,synthesized
1560,Atlassian JIRA,synthesized
1560,SAP Business Objects,synthesized
1560,Cisco Systems CiscoWorks,synthesized
1560,Shell script,synthesized
1560,Writing,synthesized
1560,Microsoft Dynamics,synthesized
1560,Oracle PeopleSoft,synthesized
1560,Virtual private networking VPN software,synthesized
1560,IBM Cognos Impromptu,synthesized
1560,R,synthesized
1560,JavaScript,synthesized
1560,Microsoft Visio,synthesized
1560,Enterprise application integration EAI software,synthesized
1560,Graphics software,synthesized
1560,Informatica Corporation PowerCenter,synthesized
1560,Splunk Enterprise,synthesized
1560,C++,synthesized
1560,React,synthesized
1560,Microsoft PowerPoint,synthesized
1560,Mathematics,synthesized
1560,Apache Hadoop,synthesized
1560,Teradata Database,synthesized
1560,Enterprise JavaBeans,synthesized
1560,Network directory services software,synthesized
1560,Voice over internet protocol VoIP system software,synthesized
1560,Apache Struts,synthesized
1560,Reading Comprehension,synthesized
1560,UNIX,synthesized
1560,WebEx Sales Center,synthesized
1560,RESTful API,synthesized
1560,Learning Strategies,synthesized
1560,Microsoft Azure software,synthesized
1560,MapReduce big data software,synthesized
1560,Scheduling software,synthesized
1560,Google Cloud software,synthesized
1560,Apache Cassandra,synthesized
1560,Extensible markup language XML,synthesized
1560,Kubernetes,synthesized
1560,Autodesk AutoCAD,synthesized
1560,Apache HBase,synthesized
1560,PHP,synthesized
1560,Microsoft Windows Server,synthesized
1560,Hewlett Packard HP-UX,synthesized
1560,NortonLifeLock cybersecurity software,synthesized
1560,Oracle Java,synthesized
1560,Hyperion Solutions Hyperion System 9 Bi+,synthesized
1560,Microsoft Outlook,synthesized
1560,Microsoft Exchange,synthesized
1560,Apple iOS,synthesized
1560,Microsoft Teams,synthesized
1560,Platform as a service PaaS,synthesized
1560,SAP Business One,synthesized
1560,IBM Domino,synthesized
1560,Border Gateway Protocol BGP,synthesized
1560,Microsoft Office Live Meeting,synthesized
1560,C,synthesized
1560,Oracle Solaris,synthesized
1560,Wireshark,synthesized
1560,Cisco Systems VPN Client,synthesized
1560,Web browser software,synthesized
1560,Perl,synthesized
1560,Microsoft Excel,synthesized
1560,Science,synthesized
1560,Single sign-on SSO,synthesized
1560,Microsoft Active Directory,synthesized
1560,Software as a service SaaS,synthesized
1560,Microsoft SharePoint,synthesized
1560,Ruby,synthesized
1560,Security assertion markup language SAML,synthesized
1560,Apache Pig,synthesized
1562,McAfee,synthesized
1562,Citrix cloud computing software,synthesized
1562,Oracle PeopleSoft,synthesized
1562,Writing,synthesized
1562,Software as a service SaaS,synthesized
1562,NortonLifeLock cybersecurity software,synthesized
1562,Apple iOS,synthesized
1562,Apache Struts,synthesized
1562,Database management software,synthesized
1562,Border Gateway Protocol BGP,synthesized
1562,Perl,synthesized
1562,React,synthesized
1562,Ruby,synthesized
1562,Apache Hadoop,synthesized
1562,Apache Cassandra,synthesized
1562,Sales analysis software,synthesized
1562,Splunk Enterprise,synthesized
1562,Extensible hypertext markup language XHTML,synthesized
1562,Microsoft Dynamics,synthesized
1562,Microsoft Windows Server,synthesized
1562,Monitoring,synthesized
1562,Speaking,synthesized
1562,Cisco Systems VPN Client,synthesized
1562,Microsoft Outlook,synthesized
1562,Oracle Java,synthesized
1562,IBM Domino,synthesized
1562,RESTful API,synthesized
1562,Microsoft Visio,synthesized
1562,Wireshark,synthesized
1562,Scheduling software,synthesized
1562,Google Cloud software,synthesized
1562,Dassault Systemes SolidWorks,synthesized
1562,MicroStrategy,synthesized
1562,Security assertion markup language SAML,synthesized
1562,SAP BusinessObjects Crystal Reports,synthesized
1562,JavaScript,synthesized
1562,Microsoft Exchange,synthesized
1562,IBM Cognos Business Intelligence,synthesized
1562,Learning Strategies,synthesized
1562,Atlassian JIRA,synthesized
1562,Informatica Corporation PowerCenter,synthesized
1562,Structured query language SQL,synthesized
1562,Extensible markup language XML,synthesized
1562,Network directory services software,synthesized
1562,Microsoft Office Live Meeting,synthesized
1562,Python,synthesized
1562,Teradata Database,synthesized
1562,Docker,synthesized
1562,Management information systems MIS,synthesized
1562,Microsoft SharePoint,synthesized
1562,Shell script,synthesized
1562,Hewlett Packard HP-UX,synthesized
1562,Graphics software,synthesized
1563,ICIMS,synthesized
1563,Sendouts Recruiting,synthesized
1563,LinkedIn,synthesized
1563,IBM InfoSphere DataStage,synthesized
1563,Intuit QuickBooks,synthesized
1563,Writing,synthesized
1563,Microsoft Office software,synthesized
1563,Oracle HRIS,synthesized
1563,Resume processing software,synthesized
1563,Extensible markup language XML,synthesized
1563,Microsoft SQL Server,synthesized
1563,TempWorks recruiting and staffing software,synthesized
1563,Drupal,synthesized
1563,Microsoft Outlook,synthesized
1563,SmugMug Flickr,synthesized
1563,Bullhorn Applicant Tracking System,synthesized
1563,LexisNexis,synthesized
1563,Adobe Dreamweaver,synthesized
1563,MicroStrategy,synthesized
1563,Bond International Adapt Staffing,synthesized
1563,Recruitment management software,synthesized
1563,Candidate screening software,synthesized
1563,Tax software,synthesized
1563,Enterprise JavaBeans,synthesized
1563,Slack,synthesized
1563,Oracle PeopleSoft Human Capital Management,synthesized
1563,Oracle Solaris,synthesized
1563,Microsoft Visio,synthesized
1563,Reading Comprehension,synthesized
1563,Cisco Webex,synthesized
1563,Kronos Workforce Payroll,synthesized
1563,Google Analytics,synthesized
1563,PowerPlace Professional,synthesized
1563,Microsoft PowerPoint,synthesized
1563,Talent Technology Talemetry,synthesized
1563,Social media sites,synthesized
1563,IBM Power Systems software,synthesized
1563,ApplicantPro iApplicants,synthesized
1563,Zoom,synthesized
1563,Background checking software,synthesized
1563,Critical Thinking,synthesized
1563,Apple Final Cut Pro,synthesized
1563,HireLogic PowerPlace,synthesized
1563,Careerbuilder.com,synthesized
1563,Microsoft Windows,synthesized
1563,Microsoft Access,synthesized
1563,Facebook,synthesized
1563,NetSuite ERP,synthesized
1563,Post Once,synthesized
1563,Oracle WebLogic Server,synthesized
1563,Oracle PeopleSoft Financials,synthesized
1563,Data Frenzy,synthesized
1563,Blackboard software,synthesized
1563,Main Sequence Technologies PCRecruiter Resume Inhaler,synthesized
1563,Google Drive,synthesized
1563,Adobe Illustrator,synthesized
1563,ResumeRobot,synthesized
1563,Microsoft Visual Basic for Applications VBA,synthesized
1563,Oracle Fusion Applications,synthesized
1563,Microsoft Project,synthesized
1563,Cluen executive recruitment software,synthesized
1563,Main Sequence Technologies PCRecruiter,synthesized
1563,Adobe InDesign,synthesized
1563,Active Learning,synthesized
1563,Vendor management system software,synthesized
1563,BlackDog Recruiting,synthesized
1563,Recruit Wizard,synthesized
1563,IBM Cognos Impromptu,synthesized
1563,FileMaker Pro,synthesized
1563,BrightMove Applicant Tracking System,synthesized
1563,Sage 50 Accounting,synthesized
1563,Microsoft Internet Explorer,synthesized
1563,Airtable,synthesized
1563,Safari Software Products Safari,synthesized
1563,Monitoring,synthesized
1563,Applicant tracking software,synthesized
1563,Adobe Photoshop,synthesized
1563,Learning Strategies,synthesized
1563,SAP ERP Human Capital Management,synthesized
1563,Science,synthesized
1563,Adobe Human Capital Application Solution Accelerator,synthesized
1563,eQuest,synthesized
1563,Advanced business application programming ABAP,synthesized
1563,Candidate tracking software,synthesized
1563,Oracle Business Intelligence Enterprise Edition,synthesized
1563,Lawson Human Resource Management,synthesized
1563,Talent Technology HireDesk,synthesized
1563,Microsoft Publisher,synthesized
1563,Microsoft Visual Basic,synthesized
1563,Adobe Acrobat,synthesized
1563,Workday software,synthesized
1563,Google Ads,synthesized
1563,GoBackgrounds,synthesized
1563,Human resource management software HRMS,synthesized
1563,Evernote,synthesized
1563,DGCC.com RecruitTrack,synthesized
1563,MEDITECH software,synthesized
1563,Adobe LifeCycle Enterprise Suite,synthesized
1563,GitHub,synthesized
1563,Kronos Workforce Timekeeper,synthesized
1563,ESRI ArcGIS software,synthesized
1563,Resume extraction and search software,synthesized
1563,Human resource information system (HRIS),synthesized
1563,SAP Business Objects,synthesized
1563,Cluen Encore,synthesized
1563,Mathematics,synthesized
1563,Teradata Database,synthesized
1563,StataCorp Stata,synthesized
1563,Assessment software,synthesized
1563,Intelligent Algorithms InfoGIST Platinum Recruiter,synthesized
1563,Adobe Creative Cloud software,synthesized
1563,Online databases,synthesized
1563,Bond International Software Bond StaffSuite,synthesized
1563,Oracle Database,synthesized
1563,Google Meet,synthesized
1563,Apple macOS,synthesized
1563,SAS,synthesized
1563,VCG Pointwing,synthesized
1563,Tableau,synthesized
1563,Resource Edge TalentHook Sphere,synthesized
1563,Perforce Helix software,synthesized
1563,Microsoft Dynamics,synthesized
1564,Critical Thinking,synthesized
1564,Test result delivery software,synthesized
1564,Learning Strategies,synthesized
1564,Sunquest Information Systems Sunquest Laboratory,synthesized
1564,Billing software,synthesized
1564,Reading Comprehension,synthesized
1564,SAP software,synthesized
1564,Quality control software,synthesized
1564,Microsoft Office software,synthesized
1564,Test routing software,synthesized
1564,Laboratory information system LIS,synthesized
1564,MEDITECH software,synthesized
1564,IBM Notes,synthesized
1564,Electronic medical record EMR software,synthesized
1564,FileMaker Pro,synthesized
1564,Monitoring,synthesized
1564,Data entry software,synthesized
1568,Microsoft PowerPoint,synthesized
1568,Software as a service SaaS,synthesized
1568,Splunk Enterprise,synthesized
1568,Microsoft Word,synthesized
1568,Microsoft Visio,synthesized
1568,Mathematics,synthesized
1568,Autodesk AutoCAD,synthesized
1568,SAP software,synthesized
1568,Oracle Database,synthesized
1568,Microsoft SQL Server,synthesized
1568,MapReduce big data software,synthesized
1568,Microsoft Dynamics,synthesized
1568,Apache Cassandra,synthesized
1568,Ansible software,synthesized
1568,Microsoft Project,synthesized
1568,IBM Cognos Impromptu,synthesized
1568,Structured query language SQL,synthesized
1568,Dassault Systemes SolidWorks,synthesized
1568,SAP Business Objects,synthesized
1568,Reading Comprehension,synthesized
1568,Writing,synthesized
1568,Oracle PeopleSoft,synthesized
1568,Critical Thinking,synthesized
1568,Platform as a service PaaS,synthesized
1568,IBM DB2,synthesized
1568,Microsoft Office Live Meeting,synthesized
1568,Shell script,synthesized
1568,Microsoft Exchange,synthesized
1568,Oracle Java,synthesized
1568,IBM Domino,synthesized
1568,Active Learning,synthesized
1568,RESTful API,synthesized
1568,Speaking,synthesized
1568,Hewlett Packard HP-UX,synthesized
1568,Cisco Systems VPN Client,synthesized
1568,Enterprise application integration EAI software,synthesized
1568,Border Gateway Protocol BGP,synthesized
1568,IBM Cognos Business Intelligence,synthesized
1568,Network directory services software,synthesized
1568,Wireshark,synthesized
1568,Microsoft Excel,synthesized
1568,Virtual private networking VPN software,synthesized
1568,Security assertion markup language SAML,synthesized
1568,Apache Pig,synthesized
1568,Enterprise JavaBeans,synthesized
1568,Microsoft Office software,synthesized
1568,Python,synthesized
1568,Apache HBase,synthesized
1568,Apache Hadoop,synthesized
1568,JavaScript,synthesized
1568,Sales analysis software,synthesized
1568,UNIX,synthesized
1568,Amazon Web Services AWS software,synthesized
1568,MicroStrategy,synthesized
1568,Single sign-on SSO,synthesized
1568,Web browser software,synthesized
1568,Apache Struts,synthesized
1568,NortonLifeLock cybersecurity software,synthesized
1568,Docker,synthesized
1568,Management information systems MIS,synthesized
1568,Atlassian JIRA,synthesized
1568,Microsoft Active Directory,synthesized
1568,Voice over internet protocol VoIP system software,synthesized
1568,SAP Adaptive Server Enterprise,synthesized
1568,Science,synthesized
1568,Teradata Database,synthesized
1568,Informatica Corporation PowerCenter,synthesized
1568,PHP,synthesized
1568,Oracle Solaris,synthesized
1568,Firewall software,synthesized
1569,Microsoft Excel,synthesized
1569,Data entry software,synthesized
1569,Laboratory information system LIS,synthesized
1569,Microsoft Office software,synthesized
1569,Writing,synthesized
1569,Test result delivery software,synthesized
1569,Hematology laboratory workflow management software,synthesized
1569,SAP software,synthesized
1569,Critical Thinking,synthesized
1569,Science,synthesized
1569,Microscopic image capturing software,synthesized
1569,Test routing software,synthesized
1569,Electronic medical record EMR software,synthesized
1569,Billing software,synthesized
1569,Microsoft Outlook,synthesized
1569,Specimen tracking software,synthesized
1569,Monitoring,synthesized
1569,Learning Strategies,synthesized
1569,Database software,synthesized
1569,Mathematics,synthesized
1569,IBM Notes,synthesized
1569,National Instruments LabVIEW,synthesized
1569,Sunquest Information Systems Sunquest Laboratory,synthesized
1569,Email software,synthesized
1569,Active Learning,synthesized
1572,IBM Rational ClearQuest,synthesized
1572,Computer integrated manufacturing CIM warehouse shipping manager software,synthesized
1572,Distributed control system DCS,synthesized
1572,Marel production system MPS,synthesized
1572,Monitoring,synthesized
1572,Computer integrated manufacturing CIM software,synthesized
1572,Plant management software,synthesized
1572,QUMAS quality management solution software,synthesized
1572,Landtec System Software LFG Pro,synthesized
1572,Prosys Open Platform Communications unified architecture software,synthesized
1572,Landfill gas analysis software,synthesized
1572,Microsoft Office software,synthesized
1572,Reading Comprehension,synthesized
1572,Supervisory control and data acquisition SCADA software,synthesized
1572,Adobe InDesign,synthesized
1572,WorkSchedule.net,synthesized
1572,Oracle JD Edwards EnterpriseOne,synthesized
1572,Active Learning,synthesized
1572,PTC Creo Parametric,synthesized
1572,Speaking,synthesized
1572,Financial planning software,synthesized
1572,Microsoft Word,synthesized
1572,Industrial production manager and stock control software,synthesized
1572,Eko,synthesized
1572,Mathematics,synthesized
1572,Microsoft Outlook,synthesized
1572,Microsoft PowerPoint,synthesized
1572,Database software,synthesized
1572,CitectSCADA Reports,synthesized
1572,Clockware,synthesized
1572,Computer integrated manufacturing CIM time manager software,synthesized
1572,Learning Strategies,synthesized
1572,YouTube,synthesized
1572,Apple Final Cut Pro,synthesized
1572,Microsoft Excel,synthesized
1572,FileMaker Pro,synthesized
1572,Microsoft Project,synthesized
1572,Adobe Acrobat,synthesized
1572,Statistical process control SPC software,synthesized
1572,SAP software,synthesized
1573,Adobe Photoshop,synthesized
1573,Speaking,synthesized
1573,CitectSCADA Reports,synthesized
1573,Email software,synthesized
1573,Adobe After Effects,synthesized
1573,Microsoft Project,synthesized
1573,Mathematics,synthesized
1573,Exact Software JobBOSS,synthesized
1573,Writing,synthesized
1573,Marel production system MPS,synthesized
1573,ProcessPro Premier,synthesized
1573,Autodesk AutoCAD,synthesized
1573,AVEVA InTouch HMI,synthesized
1573,Supervisory control and data acquisition SCADA software,synthesized
1573,Web browser software,synthesized
1573,Landfill gas analysis software,synthesized
1573,QUMAS quality management solution software,synthesized
1573,Distributed control system DCS,synthesized
1573,Database software,synthesized
1573,Computer integrated manufacturing CIM software,synthesized
1573,Employee scheduling software,synthesized
1573,Apple Final Cut Pro,synthesized
1573,Microsoft Office software,synthesized
1573,Computer integrated manufacturing CIM time manager software,synthesized
1573,Qlik Tech QlikView,synthesized
1573,SAP Business Objects,synthesized
1573,Active Learning,synthesized
1573,Clockware,synthesized
1573,Financial planning software,synthesized
1573,Microsoft Word,synthesized
1573,Computerized maintenance management system CMMS,synthesized
1573,IBM Notes,synthesized
1573,Reading Comprehension,synthesized
1573,Oracle PeopleSoft,synthesized
1573,NetSuite ERP,synthesized
1573,Science,synthesized
1573,Computer integrated manufacturing CIM warehouse shipping manager software,synthesized
1573,Intuit QuickBooks,synthesized
1573,Employee performance management system,synthesized
1573,WorkTech MAXIMO,synthesized
1573,Prosys Open Platform Communications unified architecture software,synthesized
1574,FileMaker Pro,synthesized
1574,Database software,synthesized
1574,Minitab,synthesized
1574,Microsoft Project,synthesized
1574,Microsoft Office software,synthesized
1574,National Instruments LabVIEW,synthesized
1574,The MathWorks MATLAB,synthesized
1574,Medical Scientists MediSave,synthesized
1574,Integrated development environment IDE software,synthesized
1574,R,synthesized
1574,Medical Scientists HybridAI,synthesized
1574,Statistical software,synthesized
1574,Science,synthesized
1574,Monitoring,synthesized
1574,Learning Strategies,synthesized
1574,Microsoft Word,synthesized
1574,Active Learning,synthesized
1574,LexisNexis,synthesized
1574,Waters MassLynx,synthesized
1574,IBM Notes,synthesized
1574,Speaking,synthesized
1574,Linux,synthesized
1574,Microsoft Publisher,synthesized
1574,UNIX,synthesized
1574,Waters Millennium32,synthesized
1574,PerkinElmer TurboMass,synthesized
1576,Medical Scientists MediSave,synthesized
1576,SAS,synthesized
